(c,1,1562177160000)
(c,1,1562177180000)
(b,1,1562177200000)
(c,1,1562177220000)
(c,1,1562177240000)
(b,1,1562177260000)
(a,1,1562177280000)
(b,1,1562177300000)
(c,1,1562177320000)
(c,1,1562177340000)
(a,1,1562177360000)
(c,1,1562177380000)
(c,1,1562177400000)
(b,1,1562177420000)
(a,1,1562177440000)
(c,1,1562177460000)
(a,1,1562177480000)
(b,1,1562177500000)
(a,1,1562177520000)
(a,1,1562177540000)
(c,1,1562177560000)
(a,1,1562177580000)
(a,1,1562177600000)
(c,1,1562177620000)
(b,1,1562177640000)
(b,1,1562177660000)
(a,1,1562177680000)
(c,1,1562177700000)
(b,1,1562177720000)
(a,1,1562177740000)
(c,1,1562177760000)
(c,1,1562177780000)
(b,1,1562177800000)
(b,1,1562177820000)
(b,1,1562177840000)
(c,1,1562177860000)
(c,1,1562177880000)
(a,1,1562177900000)
(c,1,1562177920000)
(c,1,1562177940000)
(c,1,1562177960000)
(a,1,1562177980000)
(b,1,1562178000000)
(a,1,1562178020000)
(c,1,1562178040000)
(b,1,1562178060000)
(b,1,1562178080000)
(c,1,1562178100000)
(b,1,1562178120000)
(b,1,1562178140000)
(c,1,1562178160000)
(a,1,1562178180000)
(b,1,1562178200000)
(b,1,1562178220000)
(a,1,1562178240000)
(a,1,1562178260000)
(b,1,1562178280000)
(b,1,1562178300000)
(a,1,1562178320000)
(a,1,1562178340000)
(c,1,1562178360000)
(b,1,1562178380000)
(a,1,1562178400000)
(c,1,1562178420000)
(a,1,1562178440000)
(a,1,1562178460000)
(a,1,1562178480000)
(a,1,1562178500000)
(c,1,1562178520000)
(a,1,1562178540000)
(c,1,1562178560000)
(c,1,1562178580000)
(a,1,1562178600000)
(a,1,1562178620000)
(a,1,1562178640000)
(c,1,1562178660000)
(b,1,1562178680000)
(b,1,1562178700000)
(c,1,1562178720000)
(b,1,1562178740000)
(b,1,1562178760000)
(c,1,1562178780000)
(b,1,1562178800000)
(a,1,1562178820000)
(a,1,1562178840000)
(b,1,1562178860000)
(c,1,1562178880000)
(b,1,1562178900000)
(a,1,1562178920000)
(c,1,1562178940000)
(a,1,1562178960000)
(c,1,1562178980000)
(c,1,1562179000000)
(a,1,1562179020000)
(a,1,1562179040000)
(c,1,1562179060000)
(c,1,1562179080000)
(a,1,1562179100000)
(c,1,1562179120000)
(c,1,1562179140000)
(a,1,1562179160000)
(b,1,1562179180000)
(c,1,1562179200000)
(c,1,1562179220000)
(c,1,1562179240000)
(b,1,1562179260000)
(b,1,1562179280000)
(b,1,1562179300000)
(b,1,1562179320000)
(a,1,1562179340000)
(a,1,1562179360000)
(a,1,1562179380000)
(a,1,1562179400000)
(c,1,1562179420000)
(b,1,1562179440000)
(b,1,1562179460000)
(a,1,1562179480000)
(b,1,1562179500000)
(c,1,1562179520000)
(c,1,1562179540000)
(b,1,1562179560000)
(b,1,1562179580000)
(b,1,1562179600000)
(b,1,1562179620000)
(a,1,1562179640000)
(c,1,1562179660000)
(c,1,1562179680000)
(b,1,1562179700000)
(b,1,1562179720000)
(b,1,1562179740000)
(c,1,1562179760000)
(c,1,1562179780000)
(c,1,1562179800000)
(c,1,1562179820000)
(b,1,1562179840000)
(c,1,1562179860000)
(b,1,1562179880000)
(a,1,1562179900000)
(a,1,1562179920000)
(a,1,1562179940000)
(a,1,1562179960000)
(b,1,1562179980000)
(b,1,1562180000000)
(b,1,1562180020000)
(a,1,1562180040000)
(a,1,1562180060000)
(a,1,1562180080000)
(a,1,1562180100000)
(b,1,1562180120000)
(c,1,1562180140000)
(b,1,1562180160000)
(a,1,1562180180000)
(b,1,1562180200000)
(c,1,1562180220000)
(a,1,1562180240000)
(c,1,1562180260000)
(a,1,1562180280000)
(c,1,1562180300000)
(b,1,1562180320000)
(b,1,1562180340000)
(b,1,1562180360000)
(a,1,1562180380000)
(a,1,1562180400000)
(b,1,1562180420000)
(a,1,1562180440000)
(c,1,1562180460000)
(c,1,1562180480000)
(c,1,1562180500000)
(a,1,1562180520000)
(b,1,1562180540000)
(b,1,1562180560000)
(c,1,1562180580000)
(a,1,1562180600000)
(a,1,1562180620000)
(c,1,1562180640000)
(c,1,1562180660000)
(b,1,1562180680000)
(a,1,1562180700000)
(c,1,1562180720000)
(b,1,1562180740000)
(b,1,1562180760000)
(a,1,1562180780000)
(b,1,1562180800000)
(a,1,1562180820000)
(b,1,1562180840000)
(a,1,1562180860000)
(a,1,1562180880000)
(b,1,1562180900000)
(a,1,1562180920000)
(b,1,1562180940000)
(a,1,1562180960000)
(b,1,1562180980000)
(a,1,1562181000000)
(b,1,1562181020000)
(c,1,1562181040000)
(a,1,1562181060000)
(b,1,1562181080000)
(a,1,1562181100000)
(c,1,1562181120000)
(b,1,1562181140000)
(b,1,1562181160000)
(a,1,1562181180000)
(c,1,1562181200000)
(c,1,1562181220000)
(c,1,1562181240000)
(c,1,1562181260000)
(c,1,1562181280000)
(b,1,1562181300000)
(c,1,1562181320000)
(c,1,1562181340000)
(a,1,1562181360000)
(b,1,1562181380000)
(b,1,1562181400000)
(b,1,1562181420000)
(c,1,1562181440000)
(a,1,1562181460000)
(b,1,1562181480000)
(b,1,1562181500000)
(a,1,1562181520000)
(a,1,1562181540000)
(a,1,1562181560000)
(c,1,1562181580000)
(b,1,1562181600000)
(b,1,1562181620000)
(c,1,1562181640000)
(b,1,1562181660000)
(c,1,1562181680000)
(c,1,1562181700000)
(a,1,1562181720000)
(c,1,1562181740000)
(c,1,1562181760000)
(b,1,1562181780000)
(b,1,1562181800000)
(c,1,1562181820000)
(c,1,1562181840000)
(c,1,1562181860000)
(b,1,1562181880000)
(b,1,1562181900000)
(b,1,1562181920000)
(c,1,1562181940000)
(b,1,1562181960000)
(a,1,1562181980000)
(b,1,1562182000000)
(c,1,1562182020000)
(a,1,1562182040000)
(b,1,1562182060000)
(c,1,1562182080000)
(b,1,1562182100000)
(b,1,1562182120000)
(c,1,1562182140000)
(a,1,1562182160000)
(a,1,1562182180000)
(c,1,1562182200000)
(c,1,1562182220000)
(c,1,1562182240000)
(c,1,1562182260000)
(c,1,1562182280000)
(c,1,1562182300000)
(a,1,1562182320000)
(a,1,1562182340000)
(a,1,1562182360000)
(b,1,1562182380000)
(a,1,1562182400000)
(a,1,1562182420000)
(c,1,1562182440000)
(a,1,1562182460000)
(b,1,1562182480000)
(c,1,1562182500000)
(c,1,1562182520000)
(a,1,1562182540000)
(a,1,1562182560000)
(a,1,1562182580000)
(c,1,1562182600000)
(c,1,1562182620000)
(b,1,1562182640000)
(c,1,1562182660000)
(c,1,1562182680000)
(c,1,1562182700000)
(c,1,1562182720000)
(c,1,1562182740000)
(a,1,1562182760000)
(a,1,1562182780000)
(a,1,1562182800000)
(a,1,1562182820000)
(b,1,1562182840000)
(c,1,1562182860000)
(b,1,1562182880000)
(c,1,1562182900000)
(c,1,1562182920000)
(b,1,1562182940000)
(b,1,1562182960000)
(a,1,1562182980000)
(c,1,1562183000000)
(a,1,1562183020000)
(b,1,1562183040000)
(b,1,1562183060000)
(c,1,1562183080000)
(b,1,1562183100000)
(c,1,1562183120000)
(a,1,1562183140000)
(b,1,1562183160000)
(a,1,1562183180000)
(b,1,1562183200000)
(c,1,1562183220000)
(c,1,1562183240000)
(c,1,1562183260000)
(c,1,1562183280000)
(b,1,1562183300000)
(a,1,1562183320000)
(c,1,1562183340000)
(a,1,1562183360000)
(c,1,1562183380000)
(a,1,1562183400000)
(c,1,1562183420000)
(b,1,1562183440000)
(c,1,1562183460000)
(b,1,1562183480000)
(a,1,1562183500000)
(b,1,1562183520000)
(a,1,1562183540000)
(b,1,1562183560000)
(b,1,1562183580000)
(a,1,1562183600000)
(b,1,1562183620000)
(a,1,1562183640000)
(c,1,1562183660000)
(b,1,1562183680000)
(b,1,1562183700000)
(b,1,1562183720000)
(c,1,1562183740000)
(b,1,1562183760000)
(b,1,1562183780000)
(c,1,1562183800000)
(c,1,1562183820000)
(b,1,1562183840000)
(c,1,1562183860000)
(c,1,1562183880000)
(b,1,1562183900000)
(c,1,1562183920000)
(b,1,1562183940000)
(b,1,1562183960000)
(c,1,1562183980000)
(b,1,1562184000000)
(b,1,1562184020000)
(c,1,1562184040000)
(c,1,1562184060000)
(c,1,1562184080000)
(c,1,1562184100000)
(b,1,1562184120000)
(c,1,1562184140000)
(c,1,1562184160000)
(b,1,1562184180000)
(a,1,1562184200000)
(a,1,1562184220000)
(c,1,1562184240000)
(c,1,1562184260000)
(b,1,1562184280000)
(a,1,1562184300000)
(b,1,1562184320000)
(c,1,1562184340000)
(b,1,1562184360000)
(a,1,1562184380000)
(c,1,1562184400000)
(a,1,1562184420000)
(b,1,1562184440000)
(c,1,1562184460000)
(a,1,1562184480000)
(a,1,1562184500000)
(b,1,1562184520000)
(a,1,1562184540000)
(a,1,1562184560000)
(c,1,1562184580000)
(a,1,1562184600000)
(a,1,1562184620000)
(b,1,1562184640000)
(a,1,1562184660000)
(b,1,1562184680000)
(b,1,1562184700000)
(b,1,1562184720000)
(b,1,1562184740000)
(a,1,1562184760000)
(c,1,1562184780000)
(b,1,1562184800000)
(a,1,1562184820000)
(c,1,1562184840000)
(a,1,1562184860000)
(a,1,1562184880000)
(b,1,1562184900000)
(c,1,1562184920000)
(c,1,1562184940000)
(c,1,1562184960000)
(c,1,1562184980000)
(c,1,1562185000000)
(c,1,1562185020000)
(a,1,1562185040000)
(a,1,1562185060000)
(c,1,1562185080000)
(b,1,1562185100000)
(b,1,1562185120000)
(c,1,1562185140000)
(a,1,1562185160000)
(a,1,1562185180000)
(b,1,1562185200000)
(b,1,1562185220000)
(c,1,1562185240000)
(a,1,1562185260000)
(a,1,1562185280000)
(b,1,1562185300000)
(b,1,1562185320000)
(c,1,1562185340000)
(b,1,1562185360000)
(c,1,1562185380000)
(a,1,1562185400000)
(c,1,1562185420000)
(a,1,1562185440000)
(b,1,1562185460000)
(b,1,1562185480000)
(c,1,1562185500000)
(c,1,1562185520000)
(b,1,1562185540000)
(a,1,1562185560000)
(c,1,1562185580000)
(c,1,1562185600000)
(b,1,1562185620000)
(a,1,1562185640000)
(c,1,1562185660000)
(a,1,1562185680000)
(c,1,1562185700000)
(a,1,1562185720000)
(a,1,1562185740000)
(b,1,1562185760000)
(c,1,1562185780000)
(c,1,1562185800000)
(c,1,1562185820000)
(a,1,1562185840000)
(c,1,1562185860000)
(a,1,1562185880000)
(b,1,1562185900000)
(c,1,1562185920000)
(b,1,1562185940000)
(b,1,1562185960000)
(c,1,1562185980000)
(a,1,1562186000000)
(c,1,1562186020000)
(a,1,1562186040000)
(b,1,1562186060000)
(a,1,1562186080000)
(b,1,1562186100000)
(c,1,1562186120000)
(a,1,1562186140000)
(c,1,1562186160000)
(b,1,1562186180000)
(b,1,1562186200000)
(a,1,1562186220000)
(c,1,1562186240000)
(a,1,1562186260000)
(a,1,1562186280000)
(b,1,1562186300000)
(c,1,1562186320000)
(a,1,1562186340000)
(a,1,1562186360000)
(c,1,1562186380000)
(c,1,1562186400000)
(a,1,1562186420000)
(b,1,1562186440000)
(a,1,1562186460000)
(a,1,1562186480000)
(c,1,1562186500000)
(c,1,1562186520000)
(c,1,1562186540000)
(c,1,1562186560000)
(a,1,1562186580000)
(b,1,1562186600000)
(a,1,1562186620000)
(b,1,1562186640000)
(b,1,1562186660000)
(a,1,1562186680000)
(a,1,1562186700000)
(c,1,1562186720000)
(a,1,1562186740000)
(a,1,1562186760000)
(c,1,1562186780000)
(a,1,1562186800000)
(a,1,1562186820000)
(b,1,1562186840000)
(b,1,1562186860000)
(c,1,1562186880000)
(c,1,1562186900000)
(a,1,1562186920000)
(b,1,1562186940000)
(c,1,1562186960000)
(b,1,1562186980000)
(c,1,1562187000000)
(a,1,1562187020000)
(b,1,1562187040000)
(a,1,1562187060000)
(c,1,1562187080000)
(c,1,1562187100000)
(a,1,1562187120000)
(a,1,1562187140000)
(a,1,1562187160000)
(c,1,1562187180000)
(b,1,1562187200000)
(b,1,1562187220000)
(b,1,1562187240000)
(a,1,1562187260000)
(b,1,1562187280000)
(a,1,1562187300000)
(a,1,1562187320000)
(a,1,1562187340000)
(c,1,1562187360000)
(c,1,1562187380000)
(b,1,1562187400000)
(a,1,1562187420000)
(c,1,1562187440000)
(c,1,1562187460000)
(c,1,1562187480000)
(b,1,1562187500000)
(c,1,1562187520000)
(b,1,1562187540000)
(a,1,1562187560000)
(b,1,1562187580000)
(a,1,1562187600000)
(a,1,1562187620000)
(c,1,1562187640000)
(a,1,1562187660000)
(a,1,1562187680000)
(c,1,1562187700000)
(b,1,1562187720000)
(b,1,1562187740000)
(a,1,1562187760000)
(b,1,1562187780000)
(a,1,1562187800000)
(a,1,1562187820000)
(c,1,1562187840000)
(c,1,1562187860000)
(c,1,1562187880000)
(a,1,1562187900000)
(c,1,1562187920000)
(b,1,1562187940000)
(c,1,1562187960000)
(b,1,1562187980000)
(b,1,1562188000000)
(b,1,1562188020000)
(b,1,1562188040000)
(c,1,1562188060000)
(a,1,1562188080000)
(c,1,1562188100000)
(b,1,1562188120000)
(b,1,1562188140000)
(b,1,1562188160000)
(a,1,1562188180000)
(a,1,1562188200000)
(a,1,1562188220000)
(c,1,1562188240000)
(c,1,1562188260000)
(c,1,1562188280000)
(c,1,1562188300000)
(a,1,1562188320000)
(a,1,1562188340000)
(c,1,1562188360000)
(c,1,1562188380000)
(b,1,1562188400000)
(b,1,1562188420000)
(c,1,1562188440000)
(b,1,1562188460000)
(c,1,1562188480000)
(a,1,1562188500000)
(a,1,1562188520000)
(a,1,1562188540000)
(c,1,1562188560000)
(a,1,1562188580000)
(c,1,1562188600000)
(a,1,1562188620000)
(c,1,1562188640000)
(b,1,1562188660000)
(b,1,1562188680000)
(c,1,1562188700000)
(a,1,1562188720000)
(a,1,1562188740000)
(b,1,1562188760000)
(a,1,1562188780000)
(c,1,1562188800000)
(c,1,1562188820000)
(b,1,1562188840000)
(c,1,1562188860000)
(c,1,1562188880000)
(a,1,1562188900000)
(b,1,1562188920000)
(b,1,1562188940000)
(b,1,1562188960000)
(b,1,1562188980000)
(c,1,1562189000000)
(c,1,1562189020000)
(a,1,1562189040000)
(b,1,1562189060000)
(b,1,1562189080000)
(c,1,1562189100000)
(c,1,1562189120000)
(a,1,1562189140000)
(c,1,1562189160000)
(a,1,1562189180000)
(c,1,1562189200000)
(b,1,1562189220000)
(a,1,1562189240000)
(a,1,1562189260000)
(a,1,1562189280000)
(b,1,1562189300000)
(b,1,1562189320000)
(c,1,1562189340000)
(c,1,1562189360000)
(a,1,1562189380000)
(b,1,1562189400000)
(a,1,1562189420000)
(c,1,1562189440000)
(b,1,1562189460000)
(b,1,1562189480000)
(c,1,1562189500000)
(c,1,1562189520000)
(c,1,1562189540000)
(b,1,1562189560000)
(a,1,1562189580000)
(c,1,1562189600000)
(c,1,1562189620000)
(a,1,1562189640000)
(c,1,1562189660000)
(b,1,1562189680000)
(c,1,1562189700000)
(b,1,1562189720000)
(a,1,1562189740000)
(b,1,1562189760000)
(a,1,1562189780000)
(c,1,1562189800000)
(a,1,1562189820000)
(b,1,1562189840000)
(a,1,1562189860000)
(a,1,1562189880000)
(c,1,1562189900000)
(b,1,1562189920000)
(c,1,1562189940000)
(c,1,1562189960000)
(b,1,1562189980000)
(b,1,1562190000000)
(c,1,1562190020000)
(b,1,1562190040000)
(a,1,1562190060000)
(a,1,1562190080000)
(c,1,1562190100000)
(a,1,1562190120000)
(b,1,1562190140000)
(b,1,1562190160000)
(c,1,1562190180000)
(c,1,1562190200000)
(c,1,1562190220000)
(c,1,1562190240000)
(c,1,1562190260000)
(b,1,1562190280000)
(a,1,1562190300000)
(b,1,1562190320000)
(a,1,1562190340000)
(b,1,1562190360000)
(b,1,1562190380000)
(c,1,1562190400000)
(a,1,1562190420000)
(b,1,1562190440000)
(b,1,1562190460000)
(a,1,1562190480000)
(b,1,1562190500000)
(a,1,1562190520000)
(b,1,1562190540000)
(a,1,1562190560000)
(c,1,1562190580000)
(c,1,1562190600000)
(a,1,1562190620000)
(b,1,1562190640000)
(c,1,1562190660000)
(a,1,1562190680000)
(c,1,1562190700000)
(a,1,1562190720000)
(b,1,1562190740000)
(c,1,1562190760000)
(b,1,1562190780000)
(a,1,1562190800000)
(a,1,1562190820000)
(b,1,1562190840000)
(c,1,1562190860000)
(a,1,1562190880000)
(b,1,1562190900000)
(a,1,1562190920000)
(c,1,1562190940000)
(a,1,1562190960000)
(a,1,1562190980000)
(c,1,1562191000000)
(c,1,1562191020000)
(b,1,1562191040000)
(c,1,1562191060000)
(a,1,1562191080000)
(b,1,1562191100000)
(b,1,1562191120000)
(b,1,1562191140000)
(a,1,1562191160000)
(a,1,1562191180000)
(b,1,1562191200000)
(a,1,1562191220000)
(a,1,1562191240000)
(a,1,1562191260000)
(b,1,1562191280000)
(b,1,1562191300000)
(b,1,1562191320000)
(c,1,1562191340000)
(c,1,1562191360000)
(a,1,1562191380000)
(a,1,1562191400000)
(c,1,1562191420000)
(c,1,1562191440000)
(a,1,1562191460000)
(a,1,1562191480000)
(c,1,1562191500000)
(b,1,1562191520000)
(b,1,1562191540000)
(c,1,1562191560000)
(b,1,1562191580000)
(c,1,1562191600000)
(b,1,1562191620000)
(b,1,1562191640000)
(c,1,1562191660000)
(b,1,1562191680000)
(c,1,1562191700000)
(b,1,1562191720000)
(b,1,1562191740000)
(a,1,1562191760000)
(b,1,1562191780000)
(a,1,1562191800000)
(b,1,1562191820000)
(b,1,1562191840000)
(a,1,1562191860000)
(b,1,1562191880000)
(b,1,1562191900000)
(a,1,1562191920000)
(c,1,1562191940000)
(a,1,1562191960000)
(a,1,1562191980000)
(a,1,1562192000000)
(c,1,1562192020000)
(a,1,1562192040000)
(a,1,1562192060000)
(a,1,1562192080000)
(a,1,1562192100000)
(a,1,1562192120000)
(a,1,1562192140000)
(c,1,1562192160000)
(a,1,1562192180000)
(a,1,1562192200000)
(c,1,1562192220000)
(b,1,1562192240000)
(a,1,1562192260000)
(b,1,1562192280000)
(b,1,1562192300000)
(a,1,1562192320000)
(a,1,1562192340000)
(b,1,1562192360000)
(c,1,1562192380000)
(a,1,1562192400000)
(a,1,1562192420000)
(b,1,1562192440000)
(a,1,1562192460000)
(b,1,1562192480000)
(c,1,1562192500000)
(b,1,1562192520000)
(b,1,1562192540000)
(b,1,1562192560000)
(c,1,1562192580000)
(c,1,1562192600000)
(c,1,1562192620000)
(c,1,1562192640000)
(a,1,1562192660000)
(c,1,1562192680000)
(a,1,1562192700000)
(a,1,1562192720000)
(a,1,1562192740000)
(b,1,1562192760000)
(c,1,1562192780000)
(a,1,1562192800000)
(a,1,1562192820000)
(a,1,1562192840000)
(a,1,1562192860000)
(a,1,1562192880000)
(a,1,1562192900000)
(b,1,1562192920000)
(a,1,1562192940000)
(b,1,1562192960000)
(a,1,1562192980000)
(a,1,1562193000000)
(a,1,1562193020000)
(c,1,1562193040000)
(a,1,1562193060000)
(c,1,1562193080000)
(c,1,1562193100000)
(b,1,1562193120000)
(b,1,1562193140000)
(c,1,1562193160000)
(a,1,1562193180000)
(b,1,1562193200000)
(c,1,1562193220000)
(b,1,1562193240000)
(c,1,1562193260000)
(b,1,1562193280000)
(c,1,1562193300000)
(b,1,1562193320000)
(b,1,1562193340000)
(c,1,1562193360000)
(b,1,1562193380000)
(b,1,1562193400000)
(b,1,1562193420000)
(a,1,1562193440000)
(a,1,1562193460000)
(a,1,1562193480000)
(a,1,1562193500000)
(b,1,1562193520000)
(c,1,1562193540000)
(c,1,1562193560000)
(b,1,1562193580000)
(c,1,1562193600000)
(c,1,1562193620000)
(b,1,1562193640000)
(c,1,1562193660000)
(b,1,1562193680000)
(a,1,1562193700000)
(a,1,1562193720000)
(a,1,1562193740000)
(b,1,1562193760000)
(c,1,1562193780000)
(a,1,1562193800000)
(b,1,1562193820000)
(c,1,1562193840000)
(b,1,1562193860000)
(a,1,1562193880000)
(c,1,1562193900000)
(b,1,1562193920000)
(a,1,1562193940000)
(a,1,1562193960000)
(c,1,1562193980000)
(c,1,1562194000000)
(b,1,1562194020000)
(c,1,1562194040000)
(b,1,1562194060000)
(c,1,1562194080000)
(a,1,1562194100000)
(b,1,1562194120000)
(c,1,1562194140000)
(a,1,1562194160000)
(a,1,1562194180000)
(c,1,1562194200000)
(c,1,1562194220000)
(a,1,1562194240000)
(c,1,1562194260000)
(c,1,1562194280000)
(c,1,1562194300000)
(b,1,1562194320000)
(c,1,1562194340000)
(a,1,1562194360000)
(b,1,1562194380000)
(a,1,1562194400000)
(b,1,1562194420000)
(c,1,1562194440000)
(c,1,1562194460000)
(b,1,1562194480000)
(b,1,1562194500000)
(b,1,1562194520000)
(b,1,1562194540000)
(b,1,1562194560000)
(a,1,1562194580000)
(a,1,1562194600000)
(c,1,1562194620000)
(a,1,1562194640000)
(c,1,1562194660000)
(b,1,1562194680000)
(a,1,1562194700000)
(a,1,1562194720000)
(b,1,1562194740000)
(a,1,1562194760000)
(b,1,1562194780000)
(a,1,1562194800000)
(b,1,1562194820000)
(a,1,1562194840000)
(b,1,1562194860000)
(b,1,1562194880000)
(a,1,1562194900000)
(a,1,1562194920000)
(a,1,1562194940000)
(a,1,1562194960000)
(c,1,1562194980000)
(a,1,1562195000000)
(c,1,1562195020000)
(b,1,1562195040000)
(b,1,1562195060000)
(a,1,1562195080000)
(a,1,1562195100000)
(b,1,1562195120000)
(c,1,1562195140000)
(b,1,1562195160000)
(a,1,1562195180000)
(b,1,1562195200000)
(a,1,1562195220000)
(c,1,1562195240000)
